Var1,Var2,Var3,Var4
EX_core7[e],"Exchange of Core 7 (Mucin O-Glycan) ",0,-0
EX_core8[e],"Exchange of Core 8 (Mucin O-Glycan) ",0,-0
EX_dsT_antigen[e],"Exchange of Disialyl-T Antigen ",0,-0
EX_f1a[e],"Exchange of F1Alpha (Mucin O-Glycan) ",0,0
EX_galam[e],"Exchange of Galactosamine ",0,-0
EX_gncore1[e],"Exchange of gncore 1 (Mucin O-Glycan) ",0,-0
EX_gncore2[e],"Exchange of GlcNac-Alpha-1, 4-Core 2 ",0,-0
EX_mqn10[e],"Exchange of Menaquinone 10 ",0,-0
EX_mqn11[e],"Exchange of Menaquinone 11 ",0,-0
EX_mqn7[e],"Exchange of Menaquinone 7 ",0,-0
EX_mqn9[e],"Exchange of Menaquinone 9 ",0,-0
EX_s2l2n2m2m[e],"Exchange of De-Fuc Form of Pa6 (W/O Peptide Linkage) ",0,24.9958386092707
EX_sTn_antigen[e],"Exchange of Sialyl-Tn Antigen ",0,-0
DDCAte,"Transport of Laurate into Extracellular Space",-1000,251.17936781515
EX_lpam[e],"Exchange of Lipoamide ",0,-0
LPAMt,"Lipoamide Transport",0,0
EX_acgal[e],"Exchange of N-Acetylgalactosamine ",0,145.839439581191
EX_acnam[e],"Exchange of N-Acetylneuraminate ",0,158.516493681139
EX_pcreat[e],"Exchange of Phosphocreatine",0,51.4922182956789
EX_HC00342[e],"Exchange of Cis-Aconitate",0,717.431515299697
EX_C08261[e],"Exchange of Azelaic Acid",0,-0
EX_pa_hs[e],"Exchange of Phosphatidate",0,97.0619903031496
EX_CE2934[e],"Exchange of O-Methylhippurate",0,-0
DM_mqn10[c],"Demand for Menaquinone-10",0,-0
DM_mqn11[c],"Demand for Menaquinone-11",0,-0
DM_mqn7[c],"Demand for Menaquinone-7",0,-0
DM_mqn8[c],"Demand for Menaquinone-8",0,-0
DM_mqn9[c],"Demand for Menaquinone-9",0,-0
DM_galam[c],"Demand for D-Galactosamine",0,-0
DM_C02712[c],"Demand for N-Acetylmethionine",0,0.00731500000009652
F1Ate,"Transport of F1Alpha, Lysosomal",-1000,1000
F1Ate2,"Transport of F1Alpha, Golgi Apparatus",-1000,1000
GNCORE1t,"Transport of gncore  1, Golgi Apparatus",0,0
GNCORE2t,"Transport of gncore  2, Golgi Apparatus",0,0
34HPLtm,"Transport of 3-(4-Hydroxyphenyl)Lactate, Mitochondrial",-0.0231420000002054,0.0231420000000696
3HMPtm,"Transport of 3-Hydroxy-Isobutyrate, Mitochondrial",0,770.018857108908
3HPPtm,"Transport of 3-Hydroxypropionate, Mitochondrial",-958.478128587642,0
ACGLUtm,"Transport of N-Acetyl-L-Glutamate, Mitochondrial",-160.722737488364,0
LPAMtm,"Transport of Lipoamide, Mitochondrial",0,0
r2535m,"Transport of L-Homoserine, Mitochondrial",0,0
PGP_hs_tm,"Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial",-115.211598601755,102.728759013622
CE2934t,"Transport of O-Methylhippurate, Extracellular",0,0
C02592tx,"Transprot of Taurolithocholate, Peroxisomal",-59.4804748803334,0
PROSTGE2t2r,"Transport of Prostaglandin E2, Endoplasmatic Reticulum",-1000,1000
PROSTGE2t2m,"Transport of Prostaglandin E2, Mitochondrial",-1000,1000
ESTRr,"ESTRr",0,96.213918438413
ESTR2r,"ESTR2r",0,96.2139184384122
LTHSTRLtr,"Transport of 5Alpha-Cholest-7-En-3Beta-Ol, Endoplasmatic Reticulum",-69.9985234213279,69.9985234213278
PGLYCtm,"Transport of Phosphatidylglycerol, Endoplasmatic Reticulum",-0.499165108885558,115.211598601754
sink_11_cis_retfa[c],"sink_11_cis_retfa[c]",0,-0
sink_25hvitd2[c],"sink_25hvitd2[c]",0,-0
sink_9_cis_retfa[c],"sink_9_cis_retfa[c]",0,-0
sink_C02528[c],"Sink for Chenodeoxycholate",0,10
sink_HC02191[c],"Sink for Lithocholate",0,10
sink_HC02192[c],"Sink for Taurolithocholate",0,10
sink_HC02193[c],"Sink for Glycolithocholate",0,10
sink_HC02194[c],"Sink for Ursodeoxycholate",0,10
sink_HC02195[c],"Sink for Tauroursodeoxycholate",0,10
sink_HC02196[c],"Sink for Glycoursodeoxycholate",0,10
sink_HC02197[c],"Sink for Sulfoglycolithocholate",0,0.00957599999966123
sink_HC02198[c],"Sink for Sulfotaurolithocholate",0,0.00957600000015191
sink_HC02220[c],"Sink for Sulfochenodeoxycholate",0,0.00957600000026559
sink_Tyr_ggn[c],"Sink for Tyr-194 Of Apo-Glycogenin Protein (Primer For Glycogen Synthesis)",0,0.000469411764759584
sink_avite1[c],"sink_avite1[c]",0,-0
sink_btn[c],"sink_btn[c]",0,0.00133000000005268
sink_c226coa[c],"sink_c226coa[c]",0,10
sink_chol[c],"sink_chol[c]",0,10
sink_cholate[c],"Sink for Cholate",0,10
sink_coa[c],"sink_coa[c]",0,10
sink_crvnc[c],"Sink for Cervonic Acid, C22:6 N-3",0,10
sink_dgchol[c],"Sink for Glycochenodeoxycholate",0,10
sink_doco13ecoa[c],"sink_doco13ecoa[c]",0,10
sink_fad[c],"sink_fad[c]",0,0.00132999999993899
sink_fe3[c],"sink_fe3[c]",0,0.00133
sink_gchola[c],"Sink for Glycocholate",0,10
sink_glgchlo[c],"Sink for Beta Glucan-Glycocholate Complex",0,-0
sink_glygn2[c],"sink_glygn2[c]",0,0.000469411764711936
sink_hdca[c],"sink_hdca[c]",0,10
sink_lnlc[c],"sink_lnlc[c]",0,10
sink_lnlccoa[c],"sink_lnlccoa[c]",0,10
sink_lnlncacoa[c],"sink_lnlncacoa[c]",0,10
sink_lnlncgcoa[c],"sink_lnlncgcoa[c]",0,10
sink_nad[c],"sink_nad[c]",0,0.0132999999991625
sink_nadp[c],"sink_nadp[c]",0,0.0133000000010952
sink_odecoa[c],"sink_odecoa[c]",0,10
sink_phyQ[c],"sink_phyQ[c]",0,-0
sink_pmtcoa[c],"sink_pmtcoa[c]",0,10
sink_pydam[c],"sink_pydam[c]",0,-0
sink_pydx[c],"sink_pydx[c]",0,-0
sink_pydxn[c],"sink_pydxn[c]",0,-0
sink_retfa[c],"sink_retfa[c]",0,-0
sink_retinol[c],"sink_retinol[c]",0,0
sink_stcoa[c],"sink_stcoa[c]",0,10
sink_tag_hs[c],"sink_tag_hs[c]",0,10
sink_tchola[c],"Sink for Taurocholate",0,10
sink_tdchola[c],"Sink for Taurochenodeoxycholate",0,10
sink_tdechola[c],"Sink for Taurodeoxycholic Acid",0,10
sink_thf[c],"sink_thf[c]",0,0.00132999999998099
sink_thmpp[c],"sink_thmpp[c]",0,0.00133000000005268
sink_thmtp[c],"sink_thmtp[c]",0,0.00133000000005268
sink_tmndnc[c],"sink_tmndnc[c]",0,10
sink_tmndnccoa[c],"sink_tmndnccoa[c]",0,10
sink_vitd3[c],"sink_vitd3[c]",0,10
DXTRNt,"Transport of Phosphorylase-Limit Dextrin",0,0.000469411764711936
EX_dxtrn[e],"Exchange of Phosphorylase-Limit Dextrin",0,0.000469411764706891
DHCHOLESTANATEATP,"Transport of 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate, Active Transport",0,1000
DHCHOLESTANATEt,"Transport of 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate, Sodium Symport",-1000,103.366309561378
EX_dhcholestanate[e],"Exchange of 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",0,103.366309561399
sink_dhcholestanate[c],"Sink for 3Alpha, 7Alpha-Dihydroxy-5Beta-Cholestanate",0,103.366309561373
THCHOLSTOICATP,"Transport of 3Alpha, 7Alpha, 12Alpha-Trihydroxy-5Beta-Cholestanoate, Active Transport",0,1000
THCHOLSTOICt,"Transport of 3Alpha, 7Alpha, 12Alpha-Trihydroxy-5Beta-Cholestanoate, Sodium Symport",-1000,98.8573308298967
EX_thcholstoic[e],"Exchange of 3Alpha, 7Alpha, 12Alpha-Trihydroxy-5Beta-Cholestanoate",0,98.8573308299111
sink_thcholstoic[c],"Sink for 3Alpha, 7Alpha, 12Alpha-Trihydroxy-5Beta-Cholestanoate",0,98.8573308298975
XOL7AH3ATP,"Transport of 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol, Active Transport",0,1000
XOL7AH3t,"Transport of 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol, Sodium Symport",-1000,105.062421151106
EX_xol7ah3[e],"Exchange of 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",0,105.062421151102
sink_xol7ah3[c],"Sink for 5Beta-Cholestane-3Alpha, 7Alpha, 26-Triol",0,105.0624211511
XOL7AONEATP,"Transport of 7Alpha-Hydroxycholest-4-En-3-One, Active Transport",0,1000
XOL7AONEt,"Transport of 7Alpha-Hydroxycholest-4-En-3-One, Sodium Symport",-1000,112.756013611475
EX_xol7aone[e],"Exchange of 7Alpha-Hydroxycholest-4-En-3-One",0,112.756013611478
sink_xol7aone[c],"Sink for 7Alpha-Hydroxycholest-4-En-3-One",0,112.756013611471
XOLDIOLONEATP,"Transport of 7Alpha, 12Alpha-Dihydroxycholest-4-En-3-One, Active Transport",0,99.8935743754909
EX_xoldiolone[e],"Exchange of 7Alpha, 12Alpha-Dihydroxycholest-4-En-3-One",0,99.8935743754909
sink_xoldiolone[c],"Sink for 7Alpha, 12Alpha-Dihydroxycholest-4-En-3-One",0,108.498748312021
7KILTCHOLATP,"Transport of 7-Ketolithocholate, Active Transport",0,1000
7KILTCHOLt,"Transport of 7-Ketolithocholate, Sodium Symport",-1000,93.8884310888757
EX_7klitchol[e],"Exchange of 7-Ketolithocholate",0,93.8884310888732
sink_7klitchol[c],"Sink for 7-Ketolithocholate",0,93.8884310888749
sink_dchac[c],"Sink for Deoxycholate",0,105.002259585055
sink_CE1273[c],"Sink for Cholestane-3, 7, 12, 24, 25-Pentol",0,-0
EX_2obut[e],"Exchange of 2-Oxobutanoate",0,850.903240647355
EX_glutar[e],"Exchange of Glutarate",0,-0
EX_glcn[e],"Exchange of D-Gluconate",0,395.128717053737
ACACT1r,"Acetyl Coenzyme A C-Acetyltransferase",-1000,548.965788997127
ACACt2,"Acetoacetate Transport via Proton Symport",-1000,1000
ACCOAL,"Acetate Coenzyme A Ligase (ADP-Forming)",0,1000
ACOATA,"Acetyl Coenzyme A Acp Transacylase",0,0
ACONT,"Aconitase",-1000,1000
ACS,"Acetyl Coenzyme A Synthetase",0,1000
ADK1,"Adenylate Kinase",-1000,1000
ADNCNT3tc,"Adenosine Transport Cnt3",-1000,1000
ADPT,"Adenine Phosphoribosyltransferase",0,1000
ADSS,"Adenylosuccinate Synthase",0,1000
ALAR,"Alanine Racemase",0,1000
AMPTASECG,"Alanyl Aminopeptidase (Cys-Gly)",0,580.337146382081
ARGN,"Arginase",0,77.2011771628349
ASP1DC,"Aspartate 1-Decarboxylase",0,1000
ASPTA,"Aspartate Transaminase",-1000,1000
BPNT,"3', 5'-Bisphosphate Nucleotidase",0,1000
BUTt2r,"Butyrate Transport via Proton Symport, Reversible",-1000,1000
CBPS,"Carbamoyl-Phosphate Synthase (Glutamine-Hydrolysing)",0,434.530644246033
CO2t,"CO2 Transporter via Diffusion",-1000,1000
CPPPGO,"Coproporphyrinogen Oxidase (O2 Required)",0,547.551733659537
CTPS1,"CTP Synthase (NH3)",0,1000
CTPS2,"CTP Synthase (Glutamine)",0,580.337146382075
CYSTGL,"Cystathionine G-Lyase",0,0.010640000000439
CYSTS,"Cystathionine Beta-Synthase",0,0.0106399999998794
CYTDt2r,"Cytidine Transport in via Proton Symport, Reversible",-1000,1000
DGK1,"Deoxyguanylate Kinase (dGMP:ATP)",-1000,1000
DHFR,"Dihydrofolate Reductase",-1000,302.803802447218
DHORTS,"Dihydroorotase",-318.551082298983,0
DHPR,"6, 7-Dihydropteridine Reductase",0,0.0436240000003565
DMATT,"Dimethylallyltranstransferase",0,151.409352926617
DM_atp_c_,"Demand for ATP, Cytosolic",0,1000
DPCOAK,"Dephospho Coenzyme A Kinase",0,1000
DTMPK,"DTMP Kinase",0,1000
DURIPP,"Deoxyuridine Phosphorylase",-1000,1000
DUTPDP,"DUTP Diphosphatase",0,1000
EHGLAT,"L-Erythro-4-Hydroxyglutamate:2-Oxoglutarate Aminotransferase",0,0
ENO,"Enolase",-1000,1000
EX_acac[e],"Exchange of Acetoacetate ",0,649.29026730456
EX_adn[e],"Exchange of Adenosine",0,103.8398274939
EX_akg[e],"Exchange of 2-Oxoglutarate ",0,565.52760916204
EX_asn_L[e],"Exchange of L-Asparagine",-0.00133,78.6874915831832
EX_asp_L[e],"Exchange of L-Aspartate ",-0.00133,162.984354735614
EX_but[e],"Exchange of Butyrate (N-C4:0) ",0,-0
EX_ca2[e],"Exchange of Calcium ",0,0
EX_cgly[e],"Exchange of Cysteinyl-Glycine ",0,0.00824600000009923
EX_cl[e],"Exchange of Chloride",0,0
EX_co2[e],"Exchange of Carbon Dioxide ",0,1000
EX_cytd[e],"Exchange of Cytidine",0,53.0277956255047
EX_dad_2[e],"Exchange of 2-Deoxyadenosine",0,109.063993938994
EX_dcyt[e],"Exchange of Deoxycytidine",0,53.7516367685109
EX_dgsn[e],"Exchange of Deoxyguanosine",0,104.49080963101
EX_din[e],"Exchange of Deoxyinosine",0,113.553758395554
EX_duri[e],"Exchange of Deoxyuridine",0,76.2460753281134
EX_fe2[e],"Exchange of Iron (Fe2+)",-0.00133,-0
EX_fe3[e],"Exchange of Iron (Fe3+) ",0,0.00133
EX_fum[e],"Exchange of Fumarate",0,500
EX_gal[e],"Exchange of D-Galactose",0,349.121216103428
EX_glu_L[e],"Exchange of L-Glutamate ",-0.00133,157.451026408546
EX_glyb[e],"Exchange of Glycine Betaine ",0,99.7167730982313
EX_glyleu[e],"Exchange of Glycylleucine ",0,-0
EX_glyphe[e],"Exchange of Glycylphenylalaine",0,-0
EX_glypro[e],"Exchange of Glypro",0,86.5460070278518
EX_h[e],"Exchange of Proton",0,1000
EX_h2o[e],"Exchange of Water ",-0.00133,1000
EX_ile_L[e],"Exchange of L-Isoleucine ",-0.00133,0.0199500000009039
EX_ins[e],"Exchange of Inosine ",-0.00133,108.612902932433
EX_k[e],"Exchange of Kalium",0,0
EX_lac_L[e],"Exchange of L-Lactate ",0,1000
EX_leu_L[e],"Exchange of L-Leucine ",-0.00133,0.0904399999999219
EX_lys_L[e],"Exchange of L-Lysine ",-0.00133,0.0295259999999189
EX_mal_L[e],"Exchange of L-Malate",0,965.640810460479
EX_met_L[e],"Exchange of L-Methionine ",-0.00133,0.00598500000023705
EX_na1[e],"Exchange of Sodium",0,1.81898940354586e-12
EX_no2[e],"Exchange of Nitrite ",0,-0
EX_o2[e],"Exchange of Oxugen",-0.00133,842.482531974815
EX_orn[e],"Exchange of Ornithine ",0,83.6942887526999
EX_pi[e],"Exchange of Phosphate ",-0.00133,369.304270313999
EX_ppi[e],"Exchange of Ppi",0,156.005353583727
EX_pro_L[e],"Exchange of L-Proline ",-0.00133,170.574320604336
EX_ribflv[e],"Exchange of Riboflavin",-0.00133,-0
EX_ser_L[e],"Exchange of L-Serine",-0.00133,152.848043718613
EX_so4[e],"Exchange of Sulfate ",-0.00133,0.00824600000009923
EX_succ[e],"Exchange of Succinate ",0,1000
EX_thymd[e],"Exchange of Thymidine ",-0.00133,72.6064860299746
EX_urea[e],"Exchange of Urea ",0,147.85477341177
EX_uri[e],"Exchange of Uridine",0,74.7212329647705
EX_val_L[e],"Exchange of L-Valine ",-0.00133,0.043890000001511
FBA,"Fructose-Bisphosphate Aldolase",-1000,1000
FBA2,"D-Fructose 1-Phosphate D-Glyceraldehyde-3-Phosphate-Lyase",0,1000
FBP,"Fructose-Bisphosphatase",0,1000
FCLTc,"Ferrochelatase, Cytosol",0,521.070863084848
FERO,"Ferroxidase",0,250.0003325
FMNAT,"FMN Adenylyltransferase",0,1000
FPGS7,"Folylpolyglutamate Synthetase (10Fthf)",0,250
FRTT,"Farnesyltranstransferase",0,0
FT,"Farnesyltranstransferase (Trans, Trans, Cis-Geranylgeranyl Diphosphate-Generating)",0,1000
FTHFCL,"5-Formethyltetrahydrofolate Cyclo-Ligase",0,0
FUM,"Fumarase",-1000,1000
G3PD1,"Glycerol-3-Phosphate Dehydrogenase (NAD)",-1000,1000
G5SADs,"L-Glutamate 5-Semialdehyde Dehydratase (Spontaneous)",0,1000
G6PDH2r,"Glucose 6-Phosphate Dehydrogenase",-1000,1000
GALU,"UTP-Glucose-1-Phosphate Uridylyltransferase",-1000,1000
GALt2_2,"D-Galactose Transport via Proton Symport",-1000,1000
GAPD,"Glyceraldehyde-3-Phosphate Dehydrogenase",-571.76094260505,1000
GF6PTA,"Glutamine-Fructose-6-Phosphate Transaminase",0,1000
GHMT2r,"Glycine Hydroxymethyltransferase, Reversible",-1000,649.249984857142
GK1,"Guanylate Kinase (GMP:ATP)",-1000,1000
GLNS,"Glutamine Synthetase",0,1000
GLYLEUHYDROc,"Hydrolysis of Glycylleucine",-0.0119700000002049,0
GLYLEUPEPT1tc,"Transport of Glycylleucine by the Apical Pept1 Amino Acid Transporters",0,0
GLYPHEHYc,"Hydrolysis of Glycylphenylalanine",-0.00897750000001317,0
GLYPROPRO1c,"Hydrolysis of Prolylglycine",-86.5460070278502,0
GMAND,"GDP-D-Mannose Dehydratase",0,124.166177116704
GMPR,"GMP Reductase",0,1000
GMPS2,"GMP Synthase",0,580.337146382076
GRTT,"Geranyltranstransferase",0,151.409352926617
GTPCI,"GTP Cyclohydrolase I",0,97.0226858116282
GUAPRT,"Guanine Phosphoribosyltransferase",0,1000
H2CO3D,"Carboxylic Acid Dissociation",-1000,1000
H2Ot,"H2O Transport via Diffusion",-1000,1000
HEX1,"Hexokinase (D-Glucose:ATP)",0,1000
HMBS,"Hydroxymethylbilane Synthase",0,39.0839055245518
ILETA,"Isoleucine Transaminase",0,1000
IMPD,"IMP Dehydrogenase",0,1000
INSt2,"Inosine Transport in via Proton Symport, Reversible",-1000,1000
LEUTA,"Leucine Transaminase",0,1000
L_LACt2r,"L-Lactate Reversible Transport via Proton Symport",-1000,1000
MAN1PT2,"Mannose-1-Phosphate Guanylyltransferase (GDP)",0,703.834522091424
MAN6PI,"Mannose-6-Phosphate Isomerase",-121.077641034266,787.5
MCOATA,"Malonyl Coenzyme A-Acp Transacylase",0,896.824923197077
MTHFC,"Methenyltetrahydrofolate Cyclohydrolase",-1000,1000
MTHFD,"Methylenetetrahydrofolate Dehydrogenase (NADP)",-1000,1000
NADK,"NAD Kinase",0,1000
NAt3_1,"Sodium Proton Antiporter (H:Na Is 1:1)",-1000,1000
NDPK1,"Nucleoside-Diphosphate Kinase (ATP:GDP)",-1000,1000
NDPK2,"Nucleoside-Diphosphate Kinase (ATP:UDP)",-1000,1000
NDPK3,"Nucleoside-Diphosphate Kinase (ATP:CDP)",-1000,1000
NDPK4,"Nucleoside-Diphosphate Kinase (ATP:dTDP)",-1000,1000
NDPK5,"Nucleoside-Diphosphate Kinase (ATP:dGDP)",-1000,1000
NDPK6,"Nucleoside-Diphosphate Kinase (ATP:dUDP)",-1000,1000
NDPK7,"Nucleoside-Diphosphate Kinase (ATP:dCDP)",-1000,1000
NDPK8,"Nucleoside-Diphosphate Kinase (ATP:dADP)",-1000,1000
NDPK9,"Nucleoside-Diphosphate Kinase (ATP:IDP)",-1000,1000
NNATr,"Nicotinate-Nucleotide Adenylyltransferase",0,1000
NNDPR,"Nicotinate-Nucleotide Diphosphorylase (Carboxylating)",0,0.0119700000003161
NTD1,"5'-Nucleotidase (dUMP)",0,1000
O2t,"O2 Transport (Diffusion)",-1000,500.00133
OMPDC,"Orotidine-5'-Phosphate Decarboxylase",0,318.551082298985
PGI,"Glucose-6-Phosphate Isomerase",-1000,1000
PGK,"Phosphoglycerate Kinase",-1000,1000
PGL,"6-Phosphogluconolactonase",0,1000
PGM,"Phosphoglycerate Mutase",-1000,1000
PGMT,"Phosphoglucomutase",-1000,0
PIt6b,"Transport of Orthophosphate",-1000,1000
PMANM,"Phosphomannomutase",-703.834522091409,0
PNP,"Purine-Nucleoside Phosphorylase",-535.726719546572,1000
PNTK,"Pantothenate Kinase",0,0.00824600000016857
PPA,"Inorganic Diphosphatase",0,1000
PPBNGS,"Porphobilinogen Synthase",0,156.335622098194
PPCDC,"Phosphopantothenoylcysteine Decarboxylase",0,0.00824600000021641
PPM,"Phosphopentomutase",-1000,1000
PPNCL3,"Phosphopantothenate-Cysteine Ligase",0,0.00824600000060935
PRO1x,"L-ProlineNAD+ 5-Oxidoreductase",0,1000
PROD2,"Proline Dehydrogenase",0,1000
PROt2r,"L-Proline Reversible Transport via Proton Symport",-1000,1000
PRPPS,"Phosphoribosylpyrophosphate Synthetase",-1000,1000
PSERT,"Phosphoserine Transaminase",0,1000
PSP_L,"Phosphoserine Phosphatase (L-Serine)",0,1000
PTPAT,"Phosphopantetheine Adenylyltransferase (Ec 2.7.7.3)",0,1000
PUNP1,"Purine-Nucleoside Phosphorylase (Adenosine)",-1000,1000
PUNP2,"Purine-Nucleoside Phosphorylase (Deoxyadenosine)",-1000,1000
PUNP3,"Purine-Nucleoside Phosphorylase (Guanosine)",-1000,1000
PUNP4,"Purine-Nucleoside Phosphorylase (Deoxyguanosine)",-1000,1000
PUNP5,"Purine-Nucleoside Phosphorylase (Inosine)",-1000,1000
PUNP6,"Purine-Nucleoside Phosphorylase (Deoxyinosine)",-113.553758395554,605.592385177447
PUNP7,"Purine-Nucleoside Phosphorylase (Xanthosine)",-1000,1000
RBFK,"Riboflavin Kinase",0,1000
RNDR1,"Ribonucleoside-Diphosphate Reductase (ADP)",0,1000
RNDR2,"Ribonucleoside-Diphosphate Reductase (GDP)",0,1000
RNDR3,"Ribonucleoside-Diphosphate Reductase (CDP)",0,1000
RNDR4,"Ribonucleoside-Diphosphate Reductase (UDP)",0,1000
RPE,"Ribulose 5-Phosphate 3-Epimerase",-1000,1000
RPI,"Ribose-5-Phosphate Isomerase",-1000,1000
SPMS,"Spermidine Synthase",0,190.744104619769
SPODM,"Superoxide Dismutase",0,1000
TALA,"Transaldolase",-1000,1000
THMDt2r,"Thymidine Transport in via Proton Symport Reversible",-1000,500.00133
THRS,"Threonine Synthase",0,0
TKT1,"Transketolase",-345.32482640065,449.893253500555
TKT2,"Transketolase",-345.32482640065,449.893253500546
TMDK1,"Thymidine Kinase (ATP:Thymidine)",0,1000
TMDPK,"Thiamin Pyrophosphokinase (Ec 2.7.6.2)",0,605.592506466756
TPI,"Triose-Phosphate Isomerase",-646.017638861877,873.119449988169
UAG4E,"UDP-N-Acetylglucosamine 4-Epimerase",-49.9580603385145,145.839439581186
UAGDP,"UDP-N-Acetylglucosamine Diphosphorylase",0,1000
UDPG4E,"UDPglucose 4-Epimerase",0,387.336556245475
UMPK,"UMP Kinase",-1000,1000
UPP3S,"Uroporphyrinogen-Iii Synthase",0,39.0839055245494
UPPDC1,"Uroporphyrinogen Decarboxylase (Uroporphyrinogen Iii)",0,705.895363533556
UREAt,"Urea Transport via Facilitate Diffusion",-1000,1000
URIDK3,"ATP:dUMP Phosphotransferase",-1000,1000
URIt2r,"Uridine Transport in via Proton Symport Reversible",-1000,1000
VALTA,"Valine Transaminase",0,1000
r0010,"Hydrogen-Peroxide:Hydrogen-Peroxide Oxidoreductase Ec:1.11.1.6",0,1000
r0060,"L-Serine Ammonia-Lyase Ec:4.3.1.17",0,1000
r0082,"Oxalosuccinate:NADP+ Oxidoreductase (Decarboxylating) Ec:1.1.1.42",0,1000
r0127,"L-Asparagine Amidohydrolase / Cyanoamino Acid Metabolism / Nitrogen Metabolism Ec:3.5.1.1 Ec:3.5.1.38",0,580.338185304634
r0220,"Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1",0,1000
r0318,"Propanoate:Coa Ligase (AMP-Forming) Ec:6.2.1.1 Ec:6.2.1.17",0,1000
r0345,"ATP:AMP Phosphotransferase Ec:2.7.4.11",-1000,1000
r0398,"NADPH:6, 7-Dihydropteridine Oxidoreductase Ec:1.5.1.34",0,0.0436240000001335
r0422,"Isocitrate:NADP+ Oxidoreductase (Decarboxylating) Ec:1.1.1.42",0,1000
r0570,"2-Deoxy-D-Ribose 1-Phosphate 1, 5-Phosphomutase Ec:5.4.2.7",-1000,1000
r0671,"(R)-4-Phosphopantothenate:L-Cysteine Ligase Ec:6.3.2.5",0,0.00824599999966159
ACCOAC,"Acetyl Coenzyme A Carboxylase",0,1000
FPGS,"Folylpolyglutamate Synthetase",0,553.558097588051
EX_pnto_R[e],"Exchange of (R)-Pantothenate ",-0.00133,125.401944552917
EX_gly[e],"Exchange of Glycine",-0.00133,162.627993451411
GLYt2r,"Glycine Reversible Transport via Proton Symport",-1000,1000
